ID,feat1,feat2,feat3,rating
6059,4,66,2682,0.76
6060,8,81,4093,0.80
6061,9,66,7639,0.01
6062,9,65,5392,0.81
6063,7,71,7628,0.09
6064,3,62,8068,0.77
6065,4,78,5231,0.48
6066,7,93,3135,0.50
6067,6,62,1725,0.23
6068,3,94,8355,0.48
6069,7,72,3846,0.15
6070,2,62,2382,0.81
6071,7,97,7127,0.31
6072,6,57,2649,0.00
6073,6,57,4727,0.06
6074,10,52,2943,0.82
6075,7,72,6195,0.31
6076,9,64,9779,0.54
6077,3,57,7428,0.90
6078,1,56,3245,0.07
6079,9,95,8279,0.62
6080,10,72,1200,0.64
6081,9,75,7840,0.09
6082,8,55,8907,0.67
6083,7,66,5479,0.84
6084,5,53,8993,0.38
6085,10,92,2652,0.62
6086,5,54,1142,0.56
6087,5,62,2639,0.81
6088,3,98,9371,0.59
6089,10,89,6519,0.05
6090,8,65,2685,0.25
6091,8,65,1033,0.56
6092,7,100,8623,0.54
6093,7,71,9473,0.63
6094,4,56,4999,0.87
6095,10,84,2911,0.98
6096,10,53,4695,0.65
6097,5,65,4193,0.86
6098,9,73,5329,0.88
6099,3,99,4667,1.00
6100,3,71,5149,0.07
6101,2,100,9551,0.54
6102,7,90,1297,0.87
6103,9,59,9901,0.90
6104,5,80,5893,0.82
6105,5,86,8766,0.08
6106,1,93,9592,0.89
6107,8,100,1911,0.08
6108,9,64,1400,0.19
6109,1,100,3005,0.25
6110,10,78,6916,0.45
6111,3,61,4061,0.57
6112,4,53,5022,0.80
6113,5,92,5772,0.07
6114,5,71,4226,0.12
6115,8,70,9238,0.40
6116,1,90,6297,0.36
6117,5,98,6229,0.20
6118,8,76,9784,0.89
6119,9,53,3673,0.76
6120,5,81,5663,0.61
6121,10,54,1393,0.22
6122,2,57,5291,0.76
6123,6,71,6885,0.48
6124,5,52,4876,0.96
6125,10,83,7921,0.79
6126,2,77,7457,0.29
6127,5,63,2104,0.17
6128,7,83,9377,0.21
6129,3,74,5110,0.78
6130,2,56,2068,0.47
6131,2,64,7214,0.23
6132,6,78,8558,0.89
6133,6,71,1520,0.60
6134,4,89,9156,0.50
6135,5,89,6725,0.10
6136,10,91,2944,0.73
6137,3,82,6102,0.93
6138,9,69,9371,0.72
6139,4,85,2299,0.39
6140,3,74,5457,0.44
6141,3,66,5664,0.71
6142,5,73,5307,0.81
6143,7,100,1297,0.29
6144,1,90,7557,0.00
6145,4,96,1141,0.41
6146,10,53,5074,0.77
6147,2,94,1461,0.82
6148,1,84,4340,0.40
6149,9,69,6841,0.91
6150,7,93,5316,0.63
6151,2,75,9299,0.61
6152,10,61,6962,0.15
6153,9,81,7504,0.86
6154,6,76,1674,0.53
6155,7,81,4712,0.82
6156,2,90,3996,0.42
6157,3,73,1996,0.68
6158,3,67,6553,0.75
6159,3,63,4232,0.11
6160,1,58,4845,0.02
6161,2,54,8071,0.42
6162,5,95,4220,0.21
6163,6,62,2810,0.25
6164,3,86,5511,0.94
6165,1,50,2710,0.76
6166,3,72,7371,0.31
6167,2,55,3021,0.28
6168,7,80,4306,0.70
6169,9,68,3219,0.55
6170,3,89,1476,0.18
6171,5,57,4717,0.55
6172,1,98,4109,0.12
6173,6,93,1092,0.76
6174,3,81,2733,0.63
6175,4,80,8469,0.81
6176,3,63,3815,0.42
6177,8,55,7847,0.65
6178,1,66,6709,0.33
6179,7,94,2217,0.48
6180,4,100,5530,0.63
6181,4,88,3724,0.69
6182,9,50,5044,0.47
6183,4,94,8875,0.33
6184,9,64,8086,0.07
6185,10,72,2231,0.44
6186,5,65,9501,0.51
6187,1,96,3823,0.40
6188,3,84,1318,0.39
6189,8,68,2021,0.01
6190,4,72,2037,0.89
6191,6,78,3333,0.77
6192,9,67,6086,0.47
6193,8,87,6739,0.33
6194,7,61,7373,0.47
6195,7,50,1800,0.40
6196,4,100,3928,0.68
6197,10,65,1975,0.24
6198,4,93,2847,0.98
6199,10,78,2357,0.89
6200,2,76,7636,0.65
6201,8,75,4836,0.14
6202,1,98,7436,0.80
6203,7,88,9764,0.25
6204,8,99,2527,0.67
6205,8,81,5213,0.98
6206,1,79,9776,0.85
6207,10,99,8238,0.62
6208,6,88,6337,0.91
6209,7,92,7003,0.58
6210,8,69,7533,0.14
6211,6,55,9576,0.57
6212,9,90,4650,0.17
6213,1,76,6002,0.26
6214,5,52,4383,0.53
6215,5,92,7140,0.79
6216,3,98,6039,0.86
6217,8,66,7510,0.11
6218,2,77,5531,0.64
6219,3,78,4416,0.65
6220,6,93,6150,0.29
6221,5,82,2902,0.85
6222,5,62,3929,0.86
6223,1,93,9604,0.79
6224,2,84,7866,0.03
6225,4,53,9098,0.71
6226,7,87,4786,0.27
6227,6,94,1815,0.30
6228,2,91,8493,0.04
6229,2,85,4230,0.67
6230,7,61,9035,0.45
6231,7,75,9111,0.85
6232,5,67,4341,0.34
6233,1,61,6362,0.09
6234,4,99,5325,0.17
6235,10,98,5840,0.24
6236,8,50,8405,0.01
6237,3,56,6309,0.32
6238,1,74,7355,0.99
6239,9,86,4487,0.42
6240,6,75,9345,0.62
6241,2,55,7253,0.05
6242,10,77,5309,0.30
6243,8,92,1012,0.34
6244,8,92,7719,0.21
6245,2,52,1262,0.60
6246,10,71,8386,0.33
6247,3,51,7102,0.73
6248,7,99,9405,0.20
6249,5,56,6520,0.36
6250,10,71,4739,0.84
6251,2,75,8188,0.09
6252,3,61,8730,0.28
6253,10,61,4787,0.37
6254,3,60,2748,0.26
6255,3,88,7490,0.93
6256,9,67,5545,0.97
6257,1,95,7722,0.53
6258,5,56,4570,0.69
6259,9,100,7088,0.07
6260,5,57,5158,0.24
6261,7,72,8180,0.25
6262,8,61,2746,0.72
6263,6,51,3703,0.53
6264,5,92,2797,0.08
6265,4,100,7175,0.57
6266,4,68,3932,0.83
6267,9,51,5789,0.16
6268,5,69,9348,0.73
6269,2,96,8335,0.26
6270,4,57,8345,0.75
6271,6,57,3269,0.88
6272,10,82,1570,0.29
6273,4,93,9959,0.25
6274,7,60,5943,0.05
6275,10,60,1494,0.47
6276,6,93,1810,0.48
6277,2,96,3219,0.59
6278,10,100,1892,0.16
6279,3,55,1498,0.44
6280,6,93,5550,0.27
6281,9,85,4852,0.16
6282,6,51,5260,0.42
6283,5,99,5327,0.44
6284,4,66,1365,0.31
6285,7,95,6979,0.66
6286,5,65,3708,0.01
6287,7,67,8343,0.87
6288,6,52,4342,0.77
6289,5,79,2476,0.57
6290,3,65,5868,0.69
6291,10,98,6237,0.84
6292,4,52,9436,0.18
6293,2,89,7334,0.02
6294,9,71,9249,0.57
6295,8,50,2316,0.76
6296,10,59,5721,0.97
6297,5,72,9261,0.25
6298,1,50,7257,0.80
6299,7,56,9037,0.35
6300,3,57,6117,0.87
6301,5,59,7581,0.28
6302,6,96,7867,0.75
6303,8,75,2387,0.89
6304,8,62,2697,0.63
6305,3,50,7737,0.82
6306,9,98,6269,0.02
6307,5,80,7475,0.30
6308,3,80,1549,0.11
6309,6,92,3528,0.43
6310,2,76,8963,0.82
6311,5,55,8315,0.28
6312,7,66,3024,0.18
6313,9,85,5986,0.46
6314,6,94,4824,0.56
6315,6,71,3259,0.04
6316,7,60,2767,0.96
6317,9,60,1299,0.57
6318,8,58,6699,0.15
6319,1,91,7482,0.05
6320,5,61,1161,0.56
6321,9,63,1940,0.86
6322,8,63,7029,0.02
6323,10,55,4357,0.85
6324,1,54,7725,0.25
6325,10,94,8439,0.94
6326,2,95,9715,0.01
6327,8,73,4094,0.34
6328,7,79,5075,0.95
6329,4,65,3766,0.72
6330,9,70,3196,0.28
6331,9,75,4094,0.49
6332,4,81,6249,0.31
6333,8,65,7605,0.81
6334,7,75,9071,0.75
6335,6,81,7804,0.68
6336,6,90,1836,0.92
6337,2,100,3129,0.24
6338,7,98,5644,0.96
6339,7,76,4911,0.11
6340,7,98,2094,0.61
6341,2,77,3649,0.06
6342,1,82,2223,0.32
6343,6,77,7655,1.00
6344,7,52,8295,0.55
6345,10,51,6145,0.86
6346,9,66,2115,0.27
6347,4,62,5954,0.33
6348,4,59,5849,0.62
6349,4,53,4206,0.29
6350,5,56,8196,0.92
6351,2,95,5449,0.27
6352,1,55,4105,0.90
6353,5,58,4400,0.85
6354,5,74,3315,0.56
6355,5,72,5888,0.26
6356,7,60,2228,0.29
6357,2,83,2889,0.89
6358,2,82,3255,0.34
6359,5,53,9888,0.50
6360,3,93,9149,0.30
6361,10,92,1592,0.13
6362,1,68,4544,0.79
6363,2,77,2801,0.74
6364,9,95,3200,0.13
6365,10,52,5392,0.75
6366,5,77,7245,0.12
6367,10,52,7439,0.65
6368,5,51,6697,0.72
6369,5,85,2675,0.72
6370,1,77,4729,0.68
6371,7,61,6818,0.14
6372,9,72,7859,0.50
6373,10,69,2802,0.86
6374,2,93,7522,0.71
6375,8,88,5957,0.33
6376,3,56,3281,0.98
6377,6,77,2148,0.99
6378,1,62,6467,0.73
6379,3,86,3140,0.23
6380,8,74,6448,0.17
6381,4,73,1712,0.28
6382,5,99,5639,0.76
6383,8,100,6718,0.58
6384,2,85,4637,0.48
6385,1,77,4519,0.25
6386,3,67,4349,0.16
6387,2,74,2532,0.64
6388,10,61,7117,0.95
6389,9,65,4809,0.23
6390,1,81,5735,0.69
6391,10,95,5572,0.79
6392,1,80,2131,0.50
6393,10,100,3797,0.23
6394,4,83,9970,0.88
6395,4,100,3519,0.33
6396,2,60,6511,0.06
6397,5,70,3891,0.04
6398,9,79,1399,0.87
6399,1,100,7110,0.49
6400,2,99,2687,0.59
6401,8,59,7619,0.01
6402,8,71,2227,0.30
6403,7,68,1750,0.29
6404,1,89,9191,0.92
6405,2,56,1218,0.53
6406,1,60,4026,0.92
6407,8,57,9969,0.20
6408,1,70,8363,0.13
6409,9,60,4018,0.59
6410,5,67,1947,0.71
6411,2,83,3259,0.40
6412,4,53,4586,0.56
6413,9,58,6573,0.79
6414,9,61,6430,0.38
6415,1,94,2235,0.48
6416,8,100,4181,0.86
6417,4,87,3526,0.13
6418,7,55,3680,0.13
6419,2,88,9611,0.07
6420,10,62,1170,0.98
6421,5,98,3134,0.07
6422,5,72,2853,0.71
6423,5,83,6587,0.17
6424,2,90,7149,0.88
6425,10,56,6730,0.80
6426,4,54,7549,0.19
6427,1,71,3035,0.19
6428,7,70,4188,0.25
6429,6,73,8738,0.38
6430,2,83,9662,0.07
6431,1,57,2404,0.77
6432,5,65,5850,0.95
6433,6,62,3769,0.58
6434,8,92,6192,0.88
6435,9,83,9389,0.17
6436,7,83,4761,0.12
6437,2,64,7259,0.87
6438,6,98,4922,0.94
6439,3,58,7168,0.29
6440,5,72,6780,0.02
6441,3,97,3007,0.73
6442,10,94,9653,0.18
6443,9,62,1194,0.68
6444,10,65,4635,0.66
6445,4,99,7527,0.08
6446,1,83,2201,0.18
6447,3,51,3580,0.50
6448,10,88,4485,0.14
6449,10,78,1450,0.16
6450,3,63,1935,0.31
6451,10,89,4759,0.55
6452,7,95,3322,0.91
6453,3,66,7406,0.20
6454,5,63,9327,0.79
6455,2,60,4876,0.99
6456,2,97,5382,0.60
6457,10,90,4530,0.05
6458,4,62,4708,0.27
6459,2,77,3072,0.17
6460,8,93,1925,0.04
6461,10,92,6584,0.90
6462,1,62,9681,0.21
6463,2,86,2028,0.22
6464,3,72,3805,0.64
6465,5,75,3899,0.35
6466,5,60,7382,0.81
6467,5,98,6234,0.74
6468,10,88,4672,0.65
6469,9,63,9332,0.42
6470,9,56,2976,0.58
6471,3,91,1503,0.85
6472,9,94,1934,0.67
6473,5,92,4307,0.69
6474,4,64,4340,0.15
6475,7,96,7989,0.16
6476,3,72,9714,0.48
6477,6,57,7080,0.28
6478,5,96,5559,0.47
6479,5,60,2972,0.18
6480,2,95,8683,0.50
6481,8,61,1197,0.78
6482,8,65,3292,0.77
6483,4,75,7985,0.05
6484,10,89,2037,0.54
6485,6,86,1493,0.24
6486,1,58,7079,0.43
6487,7,98,7074,0.35
6488,8,55,6150,0.42
6489,1,95,4285,0.37
6490,5,79,1935,0.29
6491,8,80,7953,0.04
6492,6,73,6762,0.78
6493,8,57,7769,0.46
6494,6,59,5392,0.76
6495,8,71,3290,0.91
6496,8,78,8646,0.95
6497,7,71,2944,0.28
6498,1,89,9597,0.61
6499,2,63,4504,0.19
6500,5,59,6705,0.24
6501,1,83,7151,0.18
6502,7,86,3213,0.01
6503,5,91,9316,0.21
6504,5,69,3034,0.13
6505,3,61,9808,0.73
6506,9,97,4769,0.98
6507,3,64,1156,0.36
6508,4,83,1323,0.52
6509,1,80,3706,0.12
6510,3,62,1872,0.54
6511,6,91,2162,0.24
6512,3,94,4561,0.56
6513,7,99,3008,0.24
6514,3,84,2673,0.71
6515,7,98,2383,0.77
6516,10,62,4501,0.17
6517,10,96,3756,0.12
6518,6,86,4439,0.28
6519,3,57,3007,0.64
6520,7,55,9978,0.86
6521,2,74,6223,0.76
6522,1,87,8862,0.71
6523,4,83,1876,0.58
6524,1,62,4048,0.65
6525,5,71,1663,0.50
6526,10,50,2179,0.57
6527,10,68,8512,0.43
6528,6,51,5628,0.81
6529,1,89,1016,0.83
6530,8,88,6750,0.43
6531,8,91,6264,0.10
6532,2,89,1368,0.76
6533,8,98,4161,0.24
6534,6,79,1907,0.13
6535,6,88,9693,0.99
6536,9,69,3535,0.21
6537,10,59,9008,0.20
6538,8,62,5586,0.08
6539,2,61,8388,0.82
6540,4,70,4458,0.76
6541,8,91,3677,0.90
6542,9,87,9946,0.20
6543,3,99,1529,0.55
6544,2,92,1438,0.65
6545,10,54,5919,0.11
6546,10,89,4872,0.11
6547,2,83,1265,0.79
6548,10,72,6642,0.55
6549,2,57,3412,0.69
6550,2,93,9342,0.83
6551,6,76,4315,0.33
6552,9,94,3414,0.28
6553,4,50,1686,0.43
6554,2,95,6761,0.06
6555,2,59,1645,0.24
6556,5,92,1730,0.70
6557,2,67,4406,0.63
6558,1,70,4271,0.11
6559,4,61,7576,0.98
6560,9,92,6894,0.36
6561,1,70,3707,0.70
6562,5,80,5563,0.60
6563,6,72,1626,0.52
6564,6,60,8067,0.25
6565,10,61,1674,0.17
6566,8,60,3956,0.51
6567,1,80,4725,0.87
6568,6,72,5517,0.32
6569,3,66,5807,0.61
6570,5,61,5807,0.42
6571,3,73,8590,0.86
6572,10,81,5066,0.36
6573,2,60,2752,0.86
6574,7,93,5768,0.06
6575,7,96,9258,0.64
6576,7,96,2533,0.46
6577,7,76,9647,0.25
6578,5,66,1634,0.84
6579,1,53,4741,0.19
6580,2,82,4780,0.21
6581,3,81,1455,0.17
6582,3,73,1190,0.56
6583,2,98,9509,0.51
6584,9,100,4935,0.82
6585,1,80,2328,0.98
6586,5,50,6258,0.56
6587,5,93,2373,0.11
6588,10,89,1304,0.37
6589,10,77,1563,0.11
6590,9,71,2678,0.12
6591,4,80,7207,0.67
6592,1,53,7339,0.46
6593,8,62,6143,0.80
6594,4,81,9315,0.53
6595,1,77,9775,0.56
6596,9,81,4903,0.17
6597,7,93,2430,0.17
6598,1,80,9299,0.58
6599,3,71,4773,0.44
6600,9,83,9682,0.75
6601,7,90,6201,0.27
6602,7,89,9203,0.47
6603,1,81,6800,0.40
6604,2,68,7073,0.36
6605,2,92,9946,0.20
6606,10,57,1999,0.08
6607,1,79,1017,0.92
6608,10,98,1376,0.43
6609,5,68,4674,0.86
6610,10,64,5295,0.54
6611,2,72,3637,0.02
6612,4,86,2675,0.44
6613,9,55,2795,0.34
6614,1,82,1059,0.73
6615,6,59,1010,0.46
6616,8,77,5618,0.20
6617,3,71,7481,0.32
6618,4,57,2659,0.17
6619,5,73,9440,0.85
6620,3,80,5516,0.78
6621,6,94,3499,0.91
6622,3,53,4247,0.69
6623,8,57,3825,0.90
6624,6,55,6569,0.36
6625,9,78,5997,0.16
6626,1,94,1949,0.31
6627,7,57,5322,0.47
6628,10,73,9386,0.13
6629,8,94,3764,0.76
6630,8,72,9533,0.55
6631,2,91,6604,0.20
6632,7,79,5421,0.37
6633,5,62,2476,0.74
6634,7,96,5569,0.52
6635,8,73,2382,0.37
6636,10,59,5850,0.83
6637,2,56,5969,0.91
6638,9,96,1841,0.45
6639,1,68,4369,0.01
6640,4,77,8137,0.38
6641,9,62,8928,0.31
6642,2,90,4718,0.16
6643,8,50,6865,0.69
6644,6,89,9899,0.18
6645,4,74,1847,0.30
6646,8,80,5573,0.25
6647,6,92,9214,0.32
6648,7,71,4964,0.64
6649,8,63,2494,0.82
6650,3,53,9656,0.78
6651,2,61,5809,0.48
6652,8,85,6156,0.30
6653,9,55,8735,0.23
6654,8,55,6498,0.04
6655,3,91,6500,0.10
6656,2,58,6542,0.73
6657,8,60,5989,0.47
6658,10,76,1261,0.21
6659,4,60,7317,0.98
6660,3,65,9230,0.88
6661,8,64,1882,0.23
6662,7,99,3359,0.02
6663,8,95,2532,0.28
6664,10,85,7252,0.16
6665,5,61,3673,0.69
6666,10,94,9959,0.76
6667,8,51,1799,0.55
6668,2,65,3855,0.76
6669,4,69,2105,0.73
6670,7,92,6990,0.09
6671,10,71,3498,0.40
6672,8,51,9957,0.34
6673,6,71,8074,0.58
6674,10,88,6093,0.45
6675,3,90,4036,0.71
6676,8,52,7477,0.09
6677,8,71,7315,0.21
6678,2,78,9249,0.45
6679,5,67,5162,0.56
6680,9,64,5182,0.62
6681,7,65,3794,0.23
6682,6,68,2632,0.89
6683,3,64,1241,0.10
6684,9,78,8405,0.33
6685,1,54,5075,0.83
6686,1,64,7286,0.82
6687,5,56,3574,0.01
6688,7,99,1055,0.58
6689,6,88,8755,0.16
6690,5,83,6179,0.07
6691,2,60,5274,0.07
6692,5,74,6729,0.00
6693,9,66,8110,0.96
6694,1,67,1147,0.07
6695,2,85,3370,0.89
6696,4,75,7323,0.95
6697,10,52,6433,0.67
6698,9,76,9636,0.51
6699,8,58,7420,0.11
6700,5,73,4877,0.72
6701,5,50,1488,0.14
6702,1,77,4253,0.80
6703,5,98,7167,0.52
6704,5,64,4999,0.60
6705,1,94,9415,0.52
6706,9,90,8375,0.06
6707,3,93,9853,0.66
6708,5,81,6312,0.64
6709,4,57,1367,0.85
6710,1,63,1959,0.07
6711,3,65,1870,0.25
6712,2,57,1347,0.36
6713,5,73,2988,0.73
6714,1,55,1321,0.21
6715,3,62,9992,0.50
6716,1,69,4000,0.01
6717,1,54,5314,0.70
6718,9,73,4670,0.17
6719,10,91,3776,0.63
6720,4,50,2989,0.02
6721,8,81,7586,0.58
6722,8,87,1767,0.46
6723,10,53,2357,0.46
6724,9,58,9758,0.83
6725,9,53,1457,0.59
6726,8,55,2696,0.86
6727,3,80,2230,0.49
6728,5,81,2830,0.25
6729,2,70,7716,0.62
6730,1,96,1828,0.71
6731,6,74,8167,0.43
6732,3,83,6440,0.60
6733,8,56,3819,0.62
6734,8,74,8391,0.41
6735,2,95,1235,0.35
6736,3,78,5555,0.75
6737,7,78,2325,0.95
6738,3,87,8481,0.98
6739,9,72,9280,0.82
6740,9,75,7265,0.59
6741,8,72,4977,0.35
6742,7,88,1516,0.86
6743,9,61,9662,0.13
6744,7,58,1460,0.62
6745,9,74,7479,0.20
6746,5,86,8639,0.39
6747,2,87,2109,0.98
6748,9,99,6531,0.93
6749,10,93,7992,0.49
6750,4,77,3832,0.94
6751,1,51,3013,0.69
6752,10,58,6075,0.28
6753,5,54,8637,0.57
6754,10,55,8065,0.75
6755,1,85,8762,0.84
6756,8,92,1242,0.64
6757,3,60,5690,0.66
6758,3,95,6044,0.50
6759,2,97,6956,0.54
6760,8,97,2497,0.81
6761,9,65,5659,0.03
6762,2,56,4758,0.83
6763,8,77,6881,0.63
6764,1,91,2298,0.62
6765,6,53,2925,0.61
6766,4,96,6797,0.02
6767,4,58,7659,0.44
6768,2,83,1767,0.55
6769,1,92,5156,0.79
6770,6,81,7483,0.28
6771,9,87,5468,0.83
6772,2,72,4145,0.76
6773,3,91,3194,0.77
6774,2,57,4352,0.66
6775,4,61,9655,0.36
6776,7,74,3564,0.82
6777,8,78,2305,0.19
6778,8,53,7435,0.25
6779,3,78,5417,0.20
6780,7,96,8354,0.25
6781,4,92,6752,0.16
6782,2,66,3957,0.73
6783,1,81,6852,0.19
6784,3,70,1952,0.83
6785,8,96,2412,0.20
6786,8,96,8565,0.46
6787,9,56,5964,0.15
6788,5,90,8493,0.99
6789,8,79,8450,0.55
6790,10,96,6538,0.76
6791,1,94,7877,0.88
6792,6,100,9375,0.96
6793,10,53,1066,0.98
6794,2,57,4174,0.13
6795,10,97,9737,0.91
6796,3,97,7894,0.40
6797,2,82,4031,0.55
6798,5,76,7060,0.66
6799,3,76,1416,0.70
6800,3,96,5340,0.53
6801,4,83,9104,0.69
6802,1,70,6242,0.12
6803,7,96,8653,0.44
6804,7,81,9232,0.44
6805,1,74,3118,0.12
6806,7,87,6575,0.62
6807,4,82,5877,0.94
6808,6,74,2285,0.01
6809,7,82,7571,0.67
6810,2,63,1440,0.11
6811,7,65,4848,0.02
6812,9,63,3626,0.84
6813,6,55,5903,0.44
6814,9,93,4962,0.97
6815,8,88,6827,0.53
6816,9,72,7519,0.39
6817,9,81,6201,0.06
6818,4,82,5874,0.50
6819,6,69,6433,0.28
6820,8,96,1161,0.05
6821,8,95,4217,0.53
6822,3,51,9414,0.40
6823,9,50,8804,0.15
6824,4,78,3290,0.37
6825,10,62,4304,0.77
6826,1,91,9936,0.90
6827,10,70,4208,0.17
6828,6,78,2485,0.45
6829,8,51,9954,0.52
6830,1,97,2068,0.28
6831,1,55,3513,0.74
6832,10,90,1992,0.19
6833,8,51,1558,0.00
6834,5,71,5877,0.04
6835,7,80,9012,0.46
6836,5,94,2585,0.99
6837,3,70,2283,0.58
6838,5,67,1689,0.67
6839,3,88,6084,0.83
6840,1,58,4468,0.28
6841,6,81,5056,0.86
6842,2,75,6657,0.57
6843,10,55,6209,0.27
6844,3,63,8693,0.76
6845,6,64,9116,0.18
6846,5,72,2247,0.33
6847,2,52,3184,0.62
6848,5,88,1571,0.63
6849,10,92,1226,0.47
6850,5,50,7975,0.38
6851,4,56,6314,0.54
6852,6,85,3287,0.01
6853,6,63,6819,0.33
6854,10,60,1917,0.06
6855,2,57,9963,0.86
6856,2,84,3710,0.09
6857,8,62,1560,0.77
6858,5,63,3319,0.65
6859,3,94,7737,0.51
6860,6,50,6349,0.81
6861,5,52,5648,0.25
6862,5,55,5452,0.87
6863,5,81,5628,0.23
6864,9,63,3441,0.12
6865,6,75,4033,0.70
6866,9,87,1057,0.96
6867,2,71,9978,0.05
6868,5,89,6334,0.21
6869,4,94,1063,0.94
6870,2,84,8864,0.69
6871,3,95,2443,0.38
6872,3,83,1482,0.48
6873,5,69,8558,0.64
6874,6,84,5711,0.19
6875,8,73,9900,0.98
6876,3,61,3931,0.37
6877,7,81,5304,0.98
6878,6,79,9961,0.30
6879,4,57,7757,0.16
6880,6,77,7285,0.14
6881,10,52,8719,0.42
6882,8,69,4260,0.46
6883,8,77,6594,0.65
6884,10,72,7904,0.14
6885,2,73,2718,0.41
6886,3,82,1755,0.73
6887,5,80,7348,0.80
6888,3,58,6997,0.41
6889,9,71,9088,0.19
6890,6,89,3104,0.71
6891,6,100,5862,0.97
6892,2,81,2511,0.56
6893,1,99,1573,0.51
6894,5,56,8618,0.27
6895,1,58,3032,0.35
6896,8,84,7122,0.87
6897,10,89,5892,0.57
6898,1,77,6719,0.13
6899,3,94,6967,0.95
6900,7,52,1509,0.96
6901,6,58,6892,0.86
6902,6,68,6406,0.99
6903,6,72,7273,0.45
6904,5,100,7853,0.89
6905,10,51,8380,0.35
6906,7,85,1558,0.26
6907,9,83,9993,0.49
6908,4,75,9712,0.68
6909,10,90,7354,0.30
6910,7,68,5990,0.65
6911,5,90,5214,0.41
6912,10,51,9636,0.84
6913,5,62,9267,0.61
6914,4,85,3729,0.54
6915,6,98,1106,0.97
6916,2,82,4990,0.40
6917,3,50,1139,0.13
6918,10,65,5851,0.29
6919,9,97,6508,0.16
6920,8,71,9087,0.53
6921,3,68,1006,0.30
6922,9,82,6351,0.92
6923,5,92,4475,0.14
6924,6,95,3208,0.84
6925,6,78,5815,0.83
6926,9,91,9424,0.90
6927,4,57,5130,0.02
6928,10,81,5583,0.18
6929,5,59,6375,0.87
6930,3,80,8049,0.79
6931,2,58,2420,0.28
6932,2,73,9180,0.91
6933,3,74,3974,0.38
6934,8,62,3439,0.90
6935,3,98,2107,0.77
6936,10,75,4562,0.98
6937,10,64,3169,0.39
6938,8,53,6604,0.41
6939,9,51,8872,0.97
6940,5,72,6168,0.87
6941,8,80,1290,0.64
6942,3,74,7056,0.57
6943,6,82,3524,0.81
6944,3,63,4153,0.65
6945,7,91,3461,0.22
6946,10,95,1344,0.18
6947,2,74,5752,0.41
6948,6,99,5262,0.19
6949,9,92,3942,0.77
6950,3,63,6110,0.51
6951,10,94,7631,0.03
6952,8,97,4035,0.19
6953,4,65,7329,0.06
6954,8,74,7471,0.91
6955,4,95,9807,0.11
6956,1,74,3140,0.70
6957,1,80,5721,0.31
6958,9,89,6607,0.22
6959,8,94,8642,0.89
6960,1,98,1897,0.60
6961,5,51,3629,0.90
6962,3,86,1335,0.64
6963,5,71,3818,0.21
6964,9,74,2047,0.70
6965,2,97,8114,0.80
6966,7,61,5315,0.92
6967,2,70,6143,0.03
6968,5,73,4180,0.51
6969,4,74,4412,0.02
6970,10,53,1398,0.58
6971,1,64,1327,0.47
6972,9,91,9453,0.77
6973,1,87,7972,0.22
6974,8,50,7273,0.71
6975,6,56,4344,0.06
6976,3,69,6917,0.23
6977,6,50,9553,0.68
6978,5,70,6147,0.98
6979,7,92,1165,0.96
6980,8,72,3537,0.04
6981,6,66,4934,0.09
6982,8,50,5475,0.67
6983,4,72,7185,0.52
6984,1,64,9496,0.12
6985,1,95,4801,0.25
6986,8,89,6892,0.87
6987,8,60,5411,0.24
6988,2,56,7042,0.55
6989,5,61,6255,0.98
6990,4,65,3245,0.16
6991,1,92,8547,0.16
6992,8,72,3824,0.67
6993,9,97,4936,0.02
6994,2,97,8538,0.12
6995,4,69,4727,0.83
6996,7,58,7983,0.47
6997,8,73,5567,0.16
6998,2,93,1216,0.31
6999,8,53,2697,0.81
7000,4,93,1241,0.21
